epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,406.678,0.63331,0.35418,0.8539,0.98001,0.98981,0.99304,0.79274,0.79567,0.35621,0.92159,0.0007658,0.0007658,0.0007658
189,408.035,0.63624,0.35094,0.85936,0.98912,0.98146,0.99309,0.79229,0.79357,0.35734,0.91834,0.0007592,0.0007592,0.0007592
190,409.362,0.59917,0.34421,0.84818,0.98249,0.98777,0.99309,0.79535,0.79226,0.35714,0.91797,0.0007526,0.0007526,0.0007526
191,410.772,0.61996,0.34989,0.85404,0.9866,0.9861,0.99338,0.79379,0.7955,0.35532,0.9208,0.000746,0.000746,0.000746
192,412.159,0.59306,0.33845,0.85114,0.98342,0.98981,0.99353,0.79362,0.78913,0.35501,0.91956,0.0007394,0.0007394,0.0007394
193,413.534,0.58701,0.34011,0.84671,0.98473,0.98703,0.99344,0.79315,0.79576,0.35588,0.92283,0.0007328,0.0007328,0.0007328
194,414.922,0.59513,0.33894,0.85111,0.98656,0.9861,0.99351,0.79127,0.79861,0.35424,0.92342,0.0007262,0.0007262,0.0007262
195,416.26,0.60222,0.34352,0.85558,0.98602,0.9861,0.99351,0.7921,0.79227,0.35135,0.92284,0.0007196,0.0007196,0.0007196
196,417.648,0.63762,0.35515,0.85829,0.98696,0.98226,0.9935,0.79153,0.80034,0.35979,0.92555,0.000713,0.000713,0.000713
197,419.018,0.61944,0.35073,0.84872,0.99116,0.98517,0.99362,0.79382,0.79741,0.3586,0.92569,0.0007064,0.0007064,0.0007064
198,420.339,0.58721,0.34149,0.85254,0.99065,0.98238,0.99372,0.79326,0.79944,0.35606,0.92762,0.0006998,0.0006998,0.0006998
199,421.72,0.61281,0.34904,0.84839,0.99111,0.98239,0.99388,0.79133,0.80892,0.35874,0.93099,0.0006932,0.0006932,0.0006932
200,423.117,0.63101,0.35276,0.85711,0.98881,0.98054,0.99399,0.79345,0.80057,0.36049,0.92563,0.0006866,0.0006866,0.0006866
201,424.457,0.59882,0.34281,0.8439,0.98786,0.98146,0.99401,0.79305,0.79787,0.36436,0.92406,0.00068,0.00068,0.00068
202,425.83,0.61714,0.35078,0.86065,0.98464,0.98517,0.99403,0.79192,0.79711,0.36328,0.92366,0.0006734,0.0006734,0.0006734
203,427.237,0.59629,0.34478,0.84603,0.98327,0.98239,0.99371,0.79275,0.80188,0.35907,0.92494,0.0006668,0.0006668,0.0006668
204,428.677,0.58794,0.33774,0.85462,0.98516,0.98424,0.99374,0.79097,0.80495,0.35677,0.9255,0.0006602,0.0006602,0.0006602
205,430.037,0.58448,0.33163,0.84662,0.98703,0.98705,0.9939,0.79205,0.80354,0.3548,0.92531,0.0006536,0.0006536,0.0006536
206,431.386,0.61267,0.34491,0.84884,0.98795,0.98888,0.99394,0.79088,0.80538,0.35272,0.92617,0.000647,0.000647,0.000647
207,432.758,0.55496,0.32493,0.84124,0.98979,0.98871,0.99394,0.79005,0.80453,0.35127,0.92563,0.0006404,0.0006404,0.0006404
208,434.147,0.59853,0.34932,0.84785,0.98704,0.98809,0.99376,0.79288,0.80132,0.35059,0.92489,0.0006338,0.0006338,0.0006338
209,435.528,0.61466,0.34662,0.84497,0.98702,0.98626,0.99378,0.79452,0.80417,0.35222,0.92746,0.0006272,0.0006272,0.0006272
210,436.865,0.58634,0.33547,0.84666,0.98793,0.98653,0.99373,0.79453,0.80219,0.35074,0.92736,0.0006206,0.0006206,0.0006206
211,438.206,0.61212,0.351,0.84874,0.98794,0.98701,0.99362,0.79582,0.80044,0.34824,0.92683,0.000614,0.000614,0.000614
212,439.6,0.57264,0.32778,0.84728,0.98881,0.98312,0.99345,0.79351,0.80214,0.35181,0.92548,0.0006074,0.0006074,0.0006074
213,440.924,0.61137,0.34416,0.84982,0.98973,0.98224,0.99353,0.7891,0.81149,0.35397,0.93001,0.0006008,0.0006008,0.0006008
214,442.297,0.62491,0.343,0.85057,0.98869,0.98332,0.99347,0.78584,0.81711,0.35849,0.93147,0.0005942,0.0005942,0.0005942
215,443.692,0.62498,0.34677,0.85893,0.9834,0.98847,0.99361,0.79243,0.80665,0.35753,0.92689,0.0005876,0.0005876,0.0005876
216,445.105,0.59742,0.34011,0.8512,0.98132,0.98981,0.99369,0.79121,0.80289,0.35411,0.92623,0.000581,0.000581,0.000581
217,446.498,0.60208,0.3437,0.8631,0.9843,0.98763,0.99372,0.79159,0.80312,0.35442,0.92689,0.0005744,0.0005744,0.0005744
218,447.855,0.61746,0.33822,0.85761,0.9843,0.98785,0.99368,0.79047,0.80731,0.35651,0.92767,0.0005678,0.0005678,0.0005678
219,449.217,0.58732,0.33918,0.85069,0.98522,0.9887,0.99375,0.78993,0.80017,0.35251,0.92532,0.0005612,0.0005612,0.0005612
220,450.598,0.56198,0.32996,0.84844,0.98486,0.98981,0.99392,0.79251,0.7946,0.34889,0.92532,0.0005546,0.0005546,0.0005546
221,451.92,0.61949,0.33975,0.85458,0.9847,0.98888,0.99387,0.78959,0.80524,0.35341,0.93095,0.000548,0.000548,0.000548
222,453.267,0.6059,0.33604,0.85254,0.98602,0.98888,0.99376,0.79226,0.80914,0.35399,0.93006,0.0005414,0.0005414,0.0005414
223,454.63,0.60586,0.34514,0.85236,0.98612,0.98731,0.99369,0.79106,0.8037,0.35295,0.92642,0.0005348,0.0005348,0.0005348
224,456.014,0.59848,0.34145,0.85819,0.98568,0.98703,0.99362,0.79374,0.79306,0.34904,0.92376,0.0005282,0.0005282,0.0005282
225,457.409,0.62015,0.34057,0.84727,0.98671,0.98703,0.99364,0.79585,0.79094,0.34836,0.92375,0.0005216,0.0005216,0.0005216
226,458.795,0.62897,0.34537,0.84768,0.98703,0.98741,0.99365,0.79533,0.79495,0.34918,0.92484,0.000515,0.000515,0.000515
227,460.176,0.63207,0.34585,0.84831,0.9858,0.98703,0.99351,0.79431,0.79772,0.35137,0.92499,0.0005084,0.0005084,0.0005084
228,461.614,0.58728,0.32654,0.84818,0.97982,0.99018,0.99337,0.79606,0.79304,0.34944,0.92104,0.0005018,0.0005018,0.0005018
229,462.984,0.58667,0.33209,0.84321,0.98603,0.9861,0.99315,0.79643,0.79513,0.34902,0.92217,0.0004952,0.0004952,0.0004952
230,464.312,0.59137,0.33331,0.85022,0.98247,0.98981,0.99298,0.79807,0.79565,0.34689,0.92293,0.0004886,0.0004886,0.0004886
231,465.741,0.59394,0.32758,0.85145,0.98523,0.98517,0.99305,0.79486,0.79795,0.34537,0.92368,0.000482,0.000482,0.000482
232,467.111,0.56809,0.32465,0.84963,0.98883,0.98417,0.99347,0.79634,0.79439,0.34422,0.9215,0.0004754,0.0004754,0.0004754
233,468.491,0.58551,0.3228,0.84699,0.9823,0.98888,0.99348,0.79517,0.7974,0.3458,0.9219,0.0004688,0.0004688,0.0004688
234,469.819,0.57189,0.32215,0.84828,0.98341,0.9888,0.99358,0.79641,0.79514,0.3451,0.92206,0.0004622,0.0004622,0.0004622
235,471.184,0.59692,0.33345,0.84863,0.98607,0.98435,0.99368,0.79347,0.80524,0.3471,0.92577,0.0004556,0.0004556,0.0004556
236,472.556,0.59949,0.32677,0.85739,0.98722,0.9861,0.99369,0.79016,0.80914,0.3465,0.92853,0.000449,0.000449,0.000449
237,473.909,0.57759,0.32932,0.84807,0.98716,0.9861,0.99368,0.79296,0.80475,0.34493,0.92613,0.0004424,0.0004424,0.0004424
238,475.305,0.57246,0.32026,0.83911,0.98733,0.9861,0.99366,0.79373,0.80117,0.34521,0.92473,0.0004358,0.0004358,0.0004358
239,476.718,0.58766,0.33045,0.84158,0.98689,0.9861,0.99354,0.7941,0.80068,0.34439,0.92562,0.0004292,0.0004292,0.0004292
240,478.191,0.54918,0.31801,0.84222,0.98583,0.9861,0.99354,0.79612,0.80033,0.34399,0.92693,0.0004226,0.0004226,0.0004226
241,479.619,0.60638,0.33325,0.84769,0.98569,0.9861,0.99356,0.79521,0.80107,0.34446,0.92711,0.000416,0.000416,0.000416
242,481.005,0.57972,0.32352,0.84644,0.98701,0.98617,0.9936,0.79694,0.79907,0.34415,0.92673,0.0004094,0.0004094,0.0004094
243,482.354,0.56258,0.3325,0.83906,0.9852,0.98679,0.99361,0.79441,0.79841,0.34329,0.92723,0.0004028,0.0004028,0.0004028
244,483.712,0.59789,0.32274,0.846,0.98704,0.98837,0.99358,0.7948,0.79879,0.34193,0.92721,0.0003962,0.0003962,0.0003962
245,485.026,0.57175,0.31649,0.84139,0.98572,0.98795,0.99354,0.7939,0.79875,0.34053,0.92587,0.0003896,0.0003896,0.0003896
246,486.373,0.57352,0.32639,0.85066,0.98857,0.9861,0.99339,0.7948,0.79882,0.34167,0.92575,0.000383,0.000383,0.000383
247,487.717,0.56974,0.32317,0.84071,0.98707,0.98517,0.99314,0.79449,0.8002,0.34137,0.92684,0.0003764,0.0003764,0.0003764
248,489.079,0.58354,0.32086,0.84106,0.98569,0.98703,0.99254,0.79075,0.80692,0.3454,0.92834,0.0003698,0.0003698,0.0003698
249,490.428,0.58149,0.31961,0.84409,0.9852,0.98732,0.99245,0.79122,0.80267,0.34447,0.92852,0.0003632,0.0003632,0.0003632
250,491.806,0.62042,0.33671,0.85595,0.98668,0.98795,0.99265,0.79342,0.80289,0.34476,0.9294,0.0003566,0.0003566,0.0003566
251,493.189,0.57466,0.32116,0.85064,0.98613,0.98805,0.99286,0.79306,0.80605,0.34471,0.92984,0.00035,0.00035,0.00035
252,494.666,0.55843,0.31647,0.84552,0.9879,0.98795,0.99303,0.79313,0.80864,0.34035,0.92999,0.0003434,0.0003434,0.0003434
253,496.066,0.56446,0.31936,0.84162,0.98886,0.98739,0.99297,0.79333,0.80884,0.3419,0.93044,0.0003368,0.0003368,0.0003368
254,497.459,0.57264,0.31991,0.84499,0.98762,0.98795,0.99294,0.79135,0.80924,0.34309,0.93104,0.0003302,0.0003302,0.0003302
255,498.825,0.57058,0.31924,0.8424,0.98733,0.98795,0.99266,0.79124,0.80811,0.34218,0.93006,0.0003236,0.0003236,0.0003236
256,500.218,0.56754,0.32858,0.84314,0.98423,0.98795,0.99198,0.7917,0.81111,0.34268,0.93034,0.000317,0.000317,0.000317
257,501.572,0.57346,0.32316,0.8461,0.98518,0.98577,0.992,0.79212,0.81056,0.34614,0.92983,0.0003104,0.0003104,0.0003104
258,502.913,0.55938,0.31578,0.84138,0.986,0.98517,0.99218,0.79211,0.8103,0.34529,0.9297,0.0003038,0.0003038,0.0003038
259,504.252,0.56373,0.31716,0.85303,0.98701,0.9855,0.99239,0.792,0.81071,0.34428,0.9299,0.0002972,0.0002972,0.0002972
260,505.63,0.57195,0.32693,0.84154,0.98634,0.98703,0.99288,0.79321,0.81135,0.34647,0.9292,0.0002906,0.0002906,0.0002906
261,506.983,0.58986,0.32911,0.84843,0.98609,0.98537,0.99304,0.79262,0.81051,0.34737,0.92975,0.000284,0.000284,0.000284
262,508.347,0.57465,0.31982,0.84481,0.98703,0.98745,0.9932,0.79495,0.80559,0.34625,0.92775,0.0002774,0.0002774,0.0002774
263,509.784,0.54588,0.31831,0.83494,0.98727,0.9861,0.9933,0.79248,0.80437,0.34497,0.92604,0.0002708,0.0002708,0.0002708
264,511.18,0.5714,0.32762,0.84177,0.9851,0.98703,0.99329,0.79232,0.80203,0.34235,0.92362,0.0002642,0.0002642,0.0002642
265,512.593,0.58263,0.32283,0.84454,0.9821,0.98981,0.99332,0.7943,0.7976,0.3415,0.92312,0.0002576,0.0002576,0.0002576
266,513.967,0.55832,0.31593,0.83853,0.97961,0.99073,0.99329,0.79364,0.79778,0.34103,0.92384,0.000251,0.000251,0.000251
267,515.334,0.54195,0.30748,0.84186,0.97854,0.99166,0.99311,0.79425,0.79903,0.34181,0.92402,0.0002444,0.0002444,0.0002444
268,516.721,0.54658,0.30532,0.83503,0.97989,0.98795,0.99291,0.79496,0.79884,0.34138,0.92521,0.0002378,0.0002378,0.0002378
269,518.112,0.5762,0.32026,0.85001,0.98069,0.98842,0.99306,0.79304,0.80143,0.34152,0.9255,0.0002312,0.0002312,0.0002312
270,519.434,0.56514,0.31681,0.84454,0.98336,0.9859,0.99326,0.79363,0.80407,0.3429,0.92618,0.0002246,0.0002246,0.0002246
271,520.787,0.60232,0.32588,0.85081,0.98338,0.98684,0.99331,0.79252,0.80736,0.34355,0.92729,0.000218,0.000218,0.000218
272,522.164,0.59573,0.33047,0.8488,0.98635,0.98424,0.99322,0.7935,0.80495,0.3417,0.92812,0.0002114,0.0002114,0.0002114
273,523.514,0.55097,0.31344,0.84315,0.98516,0.98472,0.99322,0.79537,0.80491,0.34155,0.92819,0.0002048,0.0002048,0.0002048
274,524.886,0.54171,0.30708,0.83679,0.98449,0.98517,0.99327,0.79698,0.80225,0.33927,0.92723,0.0001982,0.0001982,0.0001982
275,526.305,0.56125,0.31534,0.83707,0.98474,0.98424,0.99343,0.796,0.80214,0.33999,0.92685,0.0001916,0.0001916,0.0001916
276,527.746,0.58075,0.32474,0.84659,0.98605,0.9824,0.99345,0.79625,0.80358,0.3401,0.92768,0.000185,0.000185,0.000185
277,529.099,0.5391,0.30601,0.84241,0.98788,0.98219,0.99352,0.79831,0.80149,0.33854,0.92847,0.0001784,0.0001784,0.0001784
278,530.487,0.57564,0.32427,0.84632,0.98862,0.98239,0.99348,0.79635,0.79971,0.3375,0.92828,0.0001718,0.0001718,0.0001718
279,531.837,0.57059,0.31523,0.84828,0.98789,0.98252,0.9934,0.79641,0.79799,0.33719,0.92824,0.0001652,0.0001652,0.0001652
280,533.202,0.53808,0.30559,0.83617,0.99017,0.98239,0.99326,0.7964,0.80032,0.33841,0.92918,0.0001586,0.0001586,0.0001586
281,534.571,0.53214,0.29896,0.8359,0.98975,0.98054,0.99327,0.79695,0.80215,0.34042,0.92989,0.000152,0.000152,0.000152
282,535.916,0.54331,0.30778,0.84043,0.97793,0.99259,0.99318,0.79641,0.80497,0.34152,0.93031,0.0001454,0.0001454,0.0001454
283,537.261,0.56908,0.31974,0.84289,0.97888,0.99259,0.99308,0.79623,0.80811,0.34241,0.93111,0.0001388,0.0001388,0.0001388
284,538.634,0.5564,0.31494,0.84071,0.98071,0.9895,0.9927,0.79403,0.81286,0.34171,0.93246,0.0001322,0.0001322,0.0001322
285,539.988,0.53296,0.30671,0.84285,0.98071,0.98951,0.9926,0.79267,0.81312,0.34111,0.93236,0.0001256,0.0001256,0.0001256
286,541.356,0.57381,0.31864,0.85725,0.98071,0.9894,0.99264,0.79395,0.81252,0.33937,0.9323,0.000119,0.000119,0.000119
287,542.735,0.56759,0.31592,0.84124,0.98071,0.98936,0.99271,0.79299,0.81132,0.3397,0.9319,0.0001124,0.0001124,0.0001124
288,544.124,0.56338,0.31235,0.84072,0.98518,0.98568,0.99294,0.79309,0.80999,0.3395,0.931,0.0001058,0.0001058,0.0001058
289,545.509,0.56666,0.31878,0.83874,0.98518,0.98564,0.99298,0.79499,0.80834,0.33852,0.92979,9.92e-05,9.92e-05,9.92e-05
290,546.897,0.57371,0.31964,0.84315,0.98458,0.9861,0.9931,0.79524,0.80652,0.33897,0.92939,9.26e-05,9.26e-05,9.26e-05
291,550.258,0.55192,0.31443,0.84375,0.9852,0.98683,0.9932,0.79627,0.80435,0.33743,0.92866,8.6e-05,8.6e-05,8.6e-05
292,551.856,0.52249,0.29882,0.83719,0.98703,0.98702,0.99334,0.79629,0.80158,0.33677,0.9275,7.94e-05,7.94e-05,7.94e-05
293,553.169,0.53959,0.30769,0.84002,0.98792,0.9857,0.99336,0.79704,0.80164,0.33781,0.92752,7.28e-05,7.28e-05,7.28e-05
294,554.487,0.5211,0.2983,0.8416,0.98793,0.98651,0.99335,0.79671,0.80137,0.33839,0.92774,6.62e-05,6.62e-05,6.62e-05
295,555.833,0.53813,0.30731,0.83665,0.98703,0.98703,0.99332,0.79648,0.80072,0.33805,0.92798,5.96e-05,5.96e-05,5.96e-05
296,557.238,0.51729,0.29579,0.82785,0.98698,0.98703,0.99323,0.79696,0.80212,0.33935,0.92979,5.3e-05,5.3e-05,5.3e-05
297,558.608,0.51997,0.2948,0.83684,0.98711,0.98703,0.99318,0.79513,0.80407,0.33872,0.93085,4.64e-05,4.64e-05,4.64e-05
298,560.042,0.53082,0.29877,0.83242,0.98723,0.98703,0.99311,0.79529,0.80535,0.33951,0.93144,3.98e-05,3.98e-05,3.98e-05
299,561.408,0.54579,0.30532,0.83845,0.98738,0.98703,0.99307,0.79429,0.80529,0.33934,0.93155,3.32e-05,3.32e-05,3.32e-05
300,562.804,0.51316,0.29414,0.83043,0.98734,0.98703,0.99306,0.79418,0.80485,0.33949,0.93126,2.66e-05,2.66e-05,2.66e-05
