epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,221.271,0.34364,0.78094,0.83362,1,0.98843,0.995,0.88043,0.44213,0.81802,0.84744,0.0014852,0.0014852,0.0014852
80,222.268,0.48315,0.95404,0.89337,0.98745,0.8,0.93786,0.8506,0.51941,0.95424,0.87172,0.0014786,0.0014786,0.0014786
81,223.196,0.58708,0.85701,0.83209,0.98745,0.8,0.93786,0.8506,0.51941,0.95424,0.87172,0.001472,0.001472,0.001472
82,224.162,0.5271,1.11926,0.90443,0.98782,0.8,0.96167,0.89353,0.42756,0.93255,0.83982,0.0014654,0.0014654,0.0014654
83,225.081,0.47523,0.71463,0.81394,0.98782,0.8,0.96167,0.89353,0.42756,0.93255,0.83982,0.0014588,0.0014588,0.0014588
84,226.109,0.48911,0.89793,0.90682,0.98681,0.8,0.96167,0.88671,0.41036,1.0045,0.8409,0.0014522,0.0014522,0.0014522
85,227.045,0.41463,0.93987,0.91525,0.98681,0.8,0.96167,0.88671,0.41036,1.0045,0.8409,0.0014456,0.0014456,0.0014456
86,227.993,0.32588,0.72218,0.85772,0.98681,0.8,0.96167,0.84955,0.39498,1.00138,0.84084,0.001439,0.001439,0.001439
87,228.915,0.49931,0.79092,0.81615,0.98681,0.8,0.96167,0.84955,0.39498,1.00138,0.84084,0.0014324,0.0014324,0.0014324
88,229.879,0.36559,0.70233,0.83409,0.67996,0.6,0.62929,0.59146,0.46095,1.8307,0.86062,0.0014258,0.0014258,0.0014258
89,230.797,0.43554,0.72517,0.84949,0.67996,0.6,0.62929,0.59146,0.46095,1.8307,0.86062,0.0014192,0.0014192,0.0014192
90,231.79,0.37007,0.65292,0.79341,1,0.53526,0.69098,0.66854,0.48897,2.02969,0.89094,0.0014126,0.0014126,0.0014126
91,232.738,0.49046,0.72983,0.82876,1,0.53526,0.69098,0.66854,0.48897,2.02969,0.89094,0.001406,0.001406,0.001406
92,233.739,0.52026,0.78261,0.88331,0.96223,0.8,0.88591,0.73439,0.47776,1.57284,0.89627,0.0013994,0.0013994,0.0013994
93,234.697,0.44547,0.68311,0.89724,0.96223,0.8,0.88591,0.73439,0.47776,1.57284,0.89627,0.0013928,0.0013928,0.0013928
94,235.699,0.41277,0.64487,0.80385,1,0.79301,0.96167,0.75746,0.48957,1.33323,0.90593,0.0013862,0.0013862,0.0013862
95,236.667,0.4334,0.63997,0.83228,1,0.79301,0.96167,0.75746,0.48957,1.33323,0.90593,0.0013796,0.0013796,0.0013796
96,237.665,0.4456,0.77112,0.84194,0.99872,1,0.995,0.78838,0.50066,1.07595,0.95891,0.001373,0.001373,0.001373
97,238.617,0.44875,0.69176,0.8293,0.99872,1,0.995,0.78838,0.50066,1.07595,0.95891,0.0013664,0.0013664,0.0013664
98,239.595,0.36571,0.70728,0.83432,0.99783,1,0.995,0.88025,0.46184,0.86495,0.92206,0.0013598,0.0013598,0.0013598
99,240.517,0.57555,0.80817,0.91936,0.99783,1,0.995,0.88025,0.46184,0.86495,0.92206,0.0013532,0.0013532,0.0013532
100,241.477,0.52288,0.69299,0.84921,0.95065,1,0.995,0.83942,0.43556,1.03444,0.88087,0.0013466,0.0013466,0.0013466
101,242.391,0.46791,0.86838,0.9286,0.95065,1,0.995,0.83942,0.43556,1.03444,0.88087,0.00134,0.00134,0.00134
102,243.351,0.36917,0.78244,0.82932,1,0.93321,0.995,0.92019,0.46668,1.22549,0.87962,0.0013334,0.0013334,0.0013334
103,244.303,0.36793,0.62077,0.90411,1,0.93321,0.995,0.92019,0.46668,1.22549,0.87962,0.0013268,0.0013268,0.0013268
104,245.289,0.4821,0.69655,0.82353,1,0.96349,0.995,0.92507,0.46896,0.94938,0.87585,0.0013202,0.0013202,0.0013202
105,246.239,0.47042,0.65822,0.85903,1,0.96349,0.995,0.92507,0.46896,0.94938,0.87585,0.0013136,0.0013136,0.0013136
106,247.22,0.40911,0.70852,0.94782,1,0.99023,0.995,0.90507,0.49152,0.74279,0.88118,0.001307,0.001307,0.001307
107,248.163,0.48395,0.8342,0.81931,1,0.99023,0.995,0.90507,0.49152,0.74279,0.88118,0.0013004,0.0013004,0.0013004
108,249.163,0.47972,0.6792,0.91538,1,0.99282,0.995,0.88843,0.50396,0.6391,0.89099,0.0012938,0.0012938,0.0012938
109,250.154,0.34623,0.6325,0.81577,1,0.99282,0.995,0.88843,0.50396,0.6391,0.89099,0.0012872,0.0012872,0.0012872
